Tree ID,Planting Date,Height (m),Status,Health,spc_latin,spc_common,Borough Code,Latitude,Longitude
496066,2016-12-04,21,True,Good,Platanus x acerifolia,London planetree,2,40.81978114,-73.87546108
191181,2016-08-31,5,True,Good,Juniperus virginiana,eastern redcedar,1,40.78308755,-73.94437848
523968,2016-12-17,12,True,Good,Acer,maple,5,40.52822509,-74.21306285
618007,2016-07-07,8,True,Good,Acer campestre,hedge maple,3,40.66679123,-73.94479517
593962,2016-06-20,20,True,Good,Pyrus calleryana,Callery pear,4,40.73916913,-73.70851781
059507,2016-07-10,6,True,Good,Malus,crab apple,4,40.79169223,-73.84802384
479137,2016-11-23,4,True,Fair,Koelreuteria paniculata,golden raintree,2,40.87189334,-73.90645301
257704,2016-09-25,4,True,Poor,Platanus x acerifolia,London planetree,4,40.75997967,-73.83470373
277269,2016-10-02,1,True,Fair,Metasequoia glyptostroboides,dawn redwood,1,40.70237278,-74.01143532
596804,2016-06-21,20,True,Good,Quercus palustris,pin oak,4,40.77219152,-73.82648177
390385,2016-10-28,4,True,Good,Lagerstroemia,crepe myrtle,4,40.71388121,-73.81266592
554821,2016-04-27,10,True,Poor,Pyrus calleryana,Callery pear,5,40.60504741,-74.095874
110820,2016-08-01,4,True,Fair,Styphnolobium japonicum,Sophora,3,40.68616779,-73.95047942
266505,2016-09-28,11,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.81577587,-73.93900572
461926,2016-11-17,2,True,Good,Quercus rubra,northern red oak,3,40.70366408,-73.94098604
567380,2016-05-27,9,True,Good,Tilia tomentosa,silver linden,4,40.68238582,-73.73739334
354059,2016-10-20,18,True,Fair,Quercus palustris,pin oak,2,40.82777179,-73.82892941
136847,2016-08-11,6,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.72452621,-73.98452686
151056,2016-08-16,4,True,Fair,Quercus palustris,pin oak,1,40.83626709,-73.93894805
435422,2016-11-06,4,True,Fair,Prunus virginiana,"'Schubert' chokecherry",3,40.67621445,-73.87374442
395319,2016-10-29,5,True,Good,Betula nigra,river birch,5,40.61439135,-74.07186
062479,2016-07-12,4,True,Good,"Acer platanoides 'Crimson King'",crimson king maple,5,40.54381818,-74.15226835
245914,2016-09-22,13,True,Poor,Platanus x acerifolia,London planetree,4,40.70038223,-73.74797925
509200,2016-12-10,16,True,Good,Celtis occidentalis,common hackberry,2,40.85701981,-73.84927897
227719,2016-09-15,5,True,Good,Acer rubrum,red maple,4,40.72931491,-73.74062005
644214,2016-07-28,4,True,Fair,Quercus palustris,pin oak,4,40.7594045,-73.73119788
441766,2016-11-09,13,True,Good,Pyrus calleryana,Callery pear,2,40.84295563,-73.88390512
430475,2016-11-05,10,True,Good,Pyrus calleryana,Callery pear,3,40.67448046,-73.88977926
207730,2016-09-07,11,True,Poor,Zelkova serrata,Japanese zelkova,4,40.70778223,-73.91354431
092887,2016-07-25,13,True,Good,Platanus x acerifolia,London planetree,1,40.7429812,-74.00050083
319181,2016-10-13,23,True,Good,Platanus x acerifolia,London planetree,3,40.61172387,-73.90811651
228677,2016-09-16,4,True,Good,Acer palmatum,Japanese maple,3,40.62492425,-73.9680521
609198,2016-06-30,11,True,Fair,Gleditsia triacanthos var. inermis,honeylocust,4,40.72210592,-73.80484681
442131,2016-11-09,18,True,Good,Fraxinus,ash,2,40.84184904,-73.88160971
527247,2016-12-19,9,True,Good,Pyrus calleryana,Callery pear,5,40.5238893,-74.18664905
645563,2016-07-29,29,True,Good,Platanus x acerifolia,London planetree,3,40.62071517,-74.01068963
212244,2016-09-09,11,True,Good,Quercus palustris,pin oak,5,40.54698047,-74.18551529
406153,2016-10-30,16,True,Good,Liquidambar styraciflua,sweetgum,5,40.53802871,-74.19105886
466801,2016-11-18,3,True,Good,Tilia americana,American linden,5,40.62607692,-74.15197697
707095,2016-09-10,51,True,Good,Platanus x acerifolia,London planetree,3,40.59704461,-73.96868205
026793,2016-06-19,3,True,Good,Quercus palustris,pin oak,3,40.61757922,-74.03781781
594125,2016-06-20,14,True,Good,Quercus palustris,pin oak,4,40.73234014,-73.71941603
648845,2016-08-01,14,False,,,,4,40.73867461,-73.78875134
535882,2016-12-26,27,True,Good,Platanus x acerifolia,London planetree,5,40.53845202,-74.15469387
153059,2016-08-17,9,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.60719802,-73.81939664
669146,2016-08-17,2,True,Good,Tilia tomentosa,silver linden,3,40.61438101,-73.99591353
304260,2016-10-10,16,True,Good,Ginkgo biloba,ginkgo,3,40.63084468,-73.95257398
114997,2016-08-03,20,True,Good,Styphnolobium japonicum,Sophora,3,40.61508778,-74.01580515
200931,2016-09-04,21,True,Good,Morus,mulberry,3,40.58789599,-73.9434466
454783,2016-11-13,5,True,Good,Prunus cerasifera,purple-leaf plum,4,40.6100291,-73.76529641
358134,2016-10-21,18,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.87480003,-73.8774556
489586,2016-12-01,10,True,Good,Liquidambar styraciflua,sweetgum,5,40.55465882,-74.13368627
079912,2016-07-20,7,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.84512308,-73.91118602
697730,2016-09-05,14,True,Good,Prunus,cherry,4,40.72655157,-73.88598993
427979,2016-11-04,11,True,Good,Pyrus calleryana,Callery pear,5,40.61982007,-74.08423557
516552,2016-12-14,21,True,Fair,Liquidambar styraciflua,sweetgum,5,40.53615102,-74.15678995
002800,2016-05-26,5,True,Good,Ulmus parvifolia,Chinese elm,5,40.62511801,-74.07819159
051735,2016-07-06,8,True,Good,Tilia cordata,littleleaf linden,4,40.79051511,-73.84967489
132159,2016-08-09,10,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.7308168,-73.9875742
365796,2016-10-22,5,True,Poor,Metasequoia glyptostroboides,dawn redwood,3,40.63923758,-74.02844895
252557,2016-09-23,7,True,Good,Styphnolobium japonicum,Sophora,1,40.80034086,-73.93841609
376841,2016-10-26,9,True,Good,Pyrus calleryana,Callery pear,5,40.53406674,-74.2053165
088943,2016-07-23,21,True,Good,Quercus shumardii,"Schumard's oak",4,40.7687083,-73.80198649
657883,2016-08-08,5,True,Poor,Quercus bicolor,swamp white oak,5,40.52736526,-74.1941725
585327,2016-06-14,16,True,Good,Tilia cordata,littleleaf linden,4,40.67944087,-73.76420463
152407,2016-08-17,4,True,Good,Carpinus caroliniana,American hornbeam,4,40.76599539,-73.77095669
441704,2016-11-09,5,True,Good,Ginkgo biloba,ginkgo,3,40.65050961,-73.92640418
219660,2016-09-12,11,True,Good,Pyrus calleryana,Callery pear,4,40.76860766,-73.79807608
435439,2016-11-06,19,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.77934694,-73.74887166
261116,2016-09-26,8,True,Good,Pyrus calleryana,Callery pear,5,40.62858963,-74.07894257
118758,2016-08-04,2,True,Good,Quercus palustris,pin oak,1,40.71330715,-73.98352668
345566,2016-10-19,12,True,Good,Pyrus calleryana,Callery pear,2,40.84420549,-73.90768612
249779,2016-09-23,6,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.67134835,-73.88909018
640858,2016-07-26,2,True,Good,Tilia cordata,littleleaf linden,4,40.6918919,-73.8233033
579678,2016-06-09,4,True,Good,Liriodendron tulipifera,tulip-poplar,4,40.68776949,-73.779997
023009,2016-06-16,4,True,Fair,Quercus acutissima,sawtooth oak,3,40.64769074,-74.00565826
166112,2016-08-22,6,True,Good,Tilia tomentosa,silver linden,4,40.71548878,-73.83563329
346409,2016-10-19,10,True,Fair,Tilia americana,American linden,2,40.8703816,-73.85679113
439032,2016-11-07,11,True,Good,Pyrus calleryana,Callery pear,3,40.65751034,-73.91096934
471403,2016-11-19,13,True,Good,Liquidambar styraciflua,sweetgum,2,40.82936293,-73.89376272
252787,2016-09-23,17,True,Good,Pyrus calleryana,Callery pear,1,40.77539745,-73.95663211
102098,2016-07-29,3,True,Good,Platanus x acerifolia,London planetree,4,40.69282733,-73.79497905
163636,2016-08-21,3,True,Good,Zelkova serrata,Japanese zelkova,3,40.57973788,-73.9611312
582464,2016-06-11,21,True,Good,Quercus palustris,pin oak,3,40.63915623,-73.98679402
442615,2016-11-10,6,True,Good,Zelkova serrata,Japanese zelkova,5,40.59412554,-74.07158563
051082,2016-07-06,17,True,Good,Platanus x acerifolia,London planetree,2,40.8900779,-73.91298839
164843,2016-08-21,4,True,Good,Zelkova serrata,Japanese zelkova,3,40.64212879,-73.98046143
255860,2016-09-25,19,True,Good,Platanus x acerifolia,London planetree,3,40.59386792,-73.95458278
573732,2016-06-02,3,True,Good,Tilia cordata,littleleaf linden,4,40.68342041,-73.72796428
156737,2016-08-18,8,True,Good,Quercus palustris,pin oak,3,40.72147896,-73.94884875
184922,2016-08-29,4,True,Good,Styphnolobium japonicum,Sophora,2,40.85540496,-73.89971217
061846,2016-07-12,29,True,Good,Ulmus parvifolia,Chinese elm,4,40.73126593,-73.86768009
114421,2016-08-03,13,True,Good,Pyrus calleryana,Callery pear,5,40.58079427,-74.15719095
181087,2016-08-27,18,True,Good,Quercus palustris,pin oak,3,40.67477626,-73.96308223
093378,2016-07-25,15,True,Good,Acer platanoides,Norway maple,4,40.71541753,-73.79183983
067443,2016-07-14,7,True,Fair,Quercus palustris,pin oak,3,40.67602137,-73.98707878
149404,2016-08-16,19,True,Good,Acer platanoides,Norway maple,4,40.7714007,-73.89905495
386791,2016-10-27,22,True,Good,Platanus x acerifolia,London planetree,4,40.72471924,-73.72600135
202407,2016-09-04,9,True,Good,Tilia cordata,littleleaf linden,5,40.55728426,-74.1353475
520563,2016-12-16,6,True,Good,Pyrus calleryana,Callery pear,5,40.50600143,-74.25002722
631970,2016-07-19,14,True,Good,Ginkgo biloba,ginkgo,4,40.75361499,-73.74067458
347180,2016-10-19,14,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.87313013,-73.85967296
351977,2016-10-20,8,True,Good,Pyrus calleryana,Callery pear,5,40.52963238,-74.22065602
190759,2016-08-31,4,True,Good,Prunus,cherry,1,40.71458504,-73.9969157
062832,2016-07-13,11,True,Good,Quercus palustris,pin oak,3,40.62956818,-73.97126299
209020,2016-09-08,12,True,Good,Platanus x acerifolia,London planetree,5,40.55977431,-74.10861881
031796,2016-06-23,10,True,Good,Styphnolobium japonicum,Sophora,1,40.73892721,-73.99830973
595894,2016-06-21,19,True,Good,Platanus x acerifolia,London planetree,4,40.74193455,-73.72351934
602457,2016-06-25,4,True,Fair,Juniperus virginiana,eastern redcedar,4,40.78604322,-73.81224078
025864,2016-06-18,24,True,Fair,Ulmus americana,American elm,3,40.67101107,-73.95927021
289537,2016-10-06,16,True,Fair,Quercus palustris,pin oak,4,40.75719472,-73.87377926
672863,2016-08-20,21,True,Fair,Platanus x acerifolia,London planetree,3,40.62726042,-74.01271165
357801,2016-10-21,4,True,Good,Prunus cerasifera,purple-leaf plum,5,40.61259386,-74.10238305
669275,2016-08-17,9,True,Good,Pyrus calleryana,Callery pear,3,40.62273366,-73.91323663
083048,2016-07-21,4,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.8053161,-73.88064808
420904,2016-11-03,2,True,Good,Prunus,cherry,3,40.6867533,-73.86846501
599680,2016-06-23,14,True,Good,Pyrus calleryana,Callery pear,4,40.79441677,-73.82125326
283702,2016-10-05,22,True,Good,Liquidambar styraciflua,sweetgum,4,40.74526204,-73.70231053
667685,2016-08-16,4,True,Good,Taxodium distichum,bald cypress,3,40.68354886,-73.94067044
622642,2016-07-11,13,True,Good,Acer platanoides,Norway maple,4,40.76190059,-73.87502373
146770,2016-08-15,6,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.68341766,-73.90802514
334877,2016-10-15,10,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.64426147,-73.9514146
662665,2016-08-12,4,True,Good,Ulmus parvifolia,Chinese elm,3,40.63428641,-73.98325266
608101,2016-06-29,3,True,Good,Cornus mas,Cornelian cherry,4,40.70043274,-73.73339337
017878,2016-06-12,27,True,Good,Quercus palustris,pin oak,4,40.73651593,-73.8028987
587417,2016-06-15,14,True,Good,Pyrus calleryana,Callery pear,4,40.6650403,-73.72975383
140723,2016-08-12,4,True,Good,Ginkgo biloba,ginkgo,3,40.68773012,-73.96765637
316031,2016-10-12,7,True,Fair,Ginkgo biloba,ginkgo,1,40.7785743,-73.95813052
198555,2016-09-02,8,True,Good,Pyrus calleryana,Callery pear,4,40.75214749,-73.88176013
560461,2016-05-17,14,True,Good,Acer platanoides,Norway maple,4,40.70541336,-73.75603865
325788,2016-10-14,4,True,Good,Celtis occidentalis,common hackberry,1,40.84711362,-73.93909161
028091,2016-06-21,19,True,Good,Platanus x acerifolia,London planetree,4,40.73441737,-73.85813028
177004,2016-08-26,18,True,Good,Platanus x acerifolia,London planetree,4,40.60157255,-73.7399182
624796,2016-07-13,9,True,Good,Acer ginnala,Amur maple,3,40.63030604,-73.99780394
586609,2016-06-14,11,True,Good,Zelkova serrata,Japanese zelkova,4,40.66367925,-73.73570841
299986,2016-10-08,7,True,Fair,Pyrus calleryana,Callery pear,1,40.76182408,-73.97322138
141172,2016-08-12,32,True,Good,Acer saccharinum,silver maple,4,40.7348105,-73.77383342
688080,2016-08-30,14,True,Good,Styphnolobium japonicum,Sophora,3,40.6461425,-73.92211851
205259,2016-09-05,5,True,Fair,Platanus x acerifolia,London planetree,3,40.68358896,-73.96907261
632372,2016-07-19,7,True,Good,Acer ginnala,Amur maple,4,40.6710967,-73.80630671
583475,2016-06-12,9,True,Good,Liquidambar styraciflua,sweetgum,3,40.67939283,-73.9137057
573780,2016-06-02,20,True,Good,Pyrus calleryana,Callery pear,4,40.79094618,-73.81457724
672737,2016-08-20,12,True,Fair,Platanus x acerifolia,London planetree,4,40.70186012,-73.83484395
629249,2016-07-16,32,True,Good,Quercus palustris,pin oak,4,40.76104128,-73.81424316
594698,2016-06-20,18,True,Good,Cercis reniformis,Oklahoma redbud,4,40.73218398,-73.71827401
477650,2016-11-21,7,True,Good,Liquidambar styraciflua,sweetgum,5,40.54079195,-74.15175381
432022,2016-11-05,4,True,Poor,Quercus palustris,pin oak,3,40.65340951,-73.9020014
721246,2016-09-23,4,True,Good,Acer platanoides,Norway maple,4,40.68403207,-73.78398167
224180,2016-09-14,4,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.68083659,-73.95553
264633,2016-09-27,3,True,Fair,Koelreuteria paniculata,golden raintree,5,40.60929753,-74.066817
121497,2016-08-05,11,True,Fair,Quercus rubra,northern red oak,1,40.72679827,-73.98604109
677348,2016-08-24,12,True,Good,Zelkova serrata,Japanese zelkova,4,40.71059703,-73.87103987
661733,2016-08-11,3,True,Fair,Quercus bicolor,swamp white oak,4,40.74983684,-73.75856398
554974,2016-04-27,2,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.69593412,-73.92931197
051136,2016-07-06,11,True,Good,Platanus x acerifolia,London planetree,4,40.73151675,-73.81868122
179653,2016-08-27,18,True,Fair,Platanus x acerifolia,London planetree,4,40.73776496,-73.84846666
285944,2016-10-05,21,True,Good,Zelkova serrata,Japanese zelkova,5,40.63200048,-74.09995392
213283,2016-09-10,8,True,Good,Quercus palustris,pin oak,1,40.79249288,-73.97337452
692712,2016-09-01,18,True,Good,Platanus x acerifolia,London planetree,3,40.64730122,-73.89334103
051129,2016-07-06,23,True,Good,Platanus x acerifolia,London planetree,4,40.73171061,-73.81802923
588364,2016-06-15,7,True,Fair,Acer campestre,hedge maple,4,40.65362894,-73.73004744
542558,2016-12-31,16,True,Fair,Acer platanoides,Norway maple,4,40.6749684,-73.79313654
554894,2016-04-27,11,True,Good,Styphnolobium japonicum,Sophora,5,40.59188857,-74.1095465
191367,2016-08-31,14,True,Good,Platanus x acerifolia,London planetree,5,40.56988848,-74.1304669
352566,2016-10-20,3,True,Good,Gymnocladus dioicus,Kentucky coffeetree,2,40.862135,-73.90797268
348181,2016-10-19,2,True,Good,Zelkova serrata,Japanese zelkova,3,40.61167293,-73.90605981
383819,2016-10-27,17,True,Good,Quercus palustris,pin oak,4,40.74963242,-73.77529962
366183,2016-10-23,12,True,Good,Pyrus calleryana,Callery pear,5,40.61144542,-74.10467795
088313,2016-07-23,7,True,Fair,Ulmus americana,American elm,3,40.58513827,-73.96663491
593062,2016-06-19,20,True,Good,Platanus x acerifolia,London planetree,3,40.63669136,-73.92526945
574148,2016-06-03,2,True,Good,Magnolia,magnolia,4,40.68563258,-73.73099539
232473,2016-09-17,13,True,Good,Pyrus calleryana,Callery pear,4,40.74829899,-73.9009092
109016,2016-08-01,15,True,Poor,Platanus x acerifolia,London planetree,3,40.68640475,-73.93880541
470375,2016-11-19,6,True,Good,Liriodendron tulipifera,tulip-poplar,5,40.63378692,-74.14829544
432659,2016-11-05,2,True,Good,Ginkgo biloba,ginkgo,3,40.65319788,-73.92958768
417300,2016-11-02,4,True,Good,Platanus x acerifolia,London planetree,3,40.65747308,-73.87252074
040320,2016-06-29,18,True,Fair,Fraxinus pennsylvanica,green ash,4,40.72194926,-73.82212557
657016,2016-08-07,18,True,Good,"Acer platanoides 'Crimson King'",crimson king maple,3,40.60940708,-73.92837185
570392,2016-05-31,14,True,Good,Fraxinus pennsylvanica,green ash,4,40.66952423,-73.75028419
306146,2016-10-10,12,True,Good,Quercus palustris,pin oak,4,40.77476678,-73.75067369
262656,2016-09-26,14,False,,,,3,40.70061173,-73.92043499
193886,2016-09-01,11,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.60942058,-73.9682533
332998,2016-10-15,10,True,Fair,"Acer platanoides 'Crimson King'",crimson king maple,5,40.5072454,-74.23338997
486623,2016-11-28,13,True,Good,Pyrus calleryana,Callery pear,5,40.61331009,-74.11201579
595037,2016-06-20,13,True,Good,Acer platanoides,Norway maple,4,40.73712573,-73.72192691
224016,2016-09-14,24,True,Good,Quercus rubra,northern red oak,4,40.74579556,-73.70635186
179711,2016-08-27,26,True,Good,Platanus x acerifolia,London planetree,4,40.72034687,-73.83643831
717450,2016-09-18,3,True,Good,Platanus x acerifolia,London planetree,4,40.68751089,-73.86277971
496110,2016-12-04,4,True,Good,Carpinus betulus,European hornbeam,2,40.82815953,-73.87900114
545546,2016-02-01,24,True,Good,Fraxinus pennsylvanica,green ash,3,40.62218884,-73.94474341
676710,2016-08-23,27,True,Good,Platanus x acerifolia,London planetree,3,40.6191082,-73.93814302
013179,2016-06-08,30,True,Good,Quercus palustris,pin oak,4,40.79335461,-73.84250568
216238,2016-09-11,14,True,Good,Pyrus calleryana,Callery pear,4,40.7333145,-73.87528411
634798,2016-07-20,11,True,Good,Acer platanoides,Norway maple,3,40.65885184,-73.9584269
545429,2016-01-31,4,True,Good,Acer rubrum,red maple,3,40.66720259,-73.95024771
501836,2016-12-07,3,True,Good,Cornus mas,Cornelian cherry,2,40.82855965,-73.85986095
485139,2016-11-27,3,True,Good,Platanus x acerifolia,London planetree,3,40.65449207,-74.00483979
396327,2016-10-29,2,True,Good,Acer platanoides,Norway maple,5,40.54662258,-74.19178184
411310,2016-11-01,6,True,Good,Quercus alba,white oak,4,40.74169064,-73.90841507
300524,2016-10-09,14,True,Good,Quercus phellos,willow oak,1,40.73571092,-74.00718071
554307,2016-04-20,51,True,Good,Platanus x acerifolia,London planetree,3,40.60586507,-73.93067638
453221,2016-11-13,4,True,Good,Cercis canadensis,eastern redbud,3,40.67437154,-73.86143875
294909,2016-10-07,12,True,Fair,Platanus x acerifolia,London planetree,2,40.86196115,-73.86639297
604195,2016-06-27,2,True,Good,Quercus coccinea,scarlet oak,4,40.68094863,-73.75734222
650848,2016-08-02,6,True,Good,Prunus,cherry,4,40.68351444,-73.84352902
317301,2016-10-13,5,True,Good,Quercus palustris,pin oak,3,40.61296744,-73.9079824
628859,2016-07-16,6,True,Good,Quercus bicolor,swamp white oak,4,40.76749092,-73.88110149
698367,2016-09-06,30,True,Good,Platanus x acerifolia,London planetree,4,40.7792864,-73.80650784
